product,pin_package,body_size,bd_id,route,process_id,bom_id,packing_id,gross_dies,
	008Y6AW035               ,	DFN-08Y62D  ,	3*4*0.55            ,	AAW008Y62016A       ,	QFNS243   ,	008Y6090       ,	Y6008090  ,	AWY601A        ,	16540,
	008YMAW020               ,	DFN-08YM2D  ,	3*2*0.55            ,	AAW008YM2004A       ,	QFNS243   ,	008YM112       ,	YM008121  ,	AWYM01A        ,	14933,
	063XMAW004               ,	STBGA63BAU  ,	9*11*1.0            ,	AAW063XM5001A       ,	MBGA275   ,	063XM004       ,	XM063005  ,	AWXM01A        ,	2492,
	024XJAW021               ,	STBGA24A3L  ,	6*8*1.2             ,	AAW024XJ6014A       ,	MBGA347   ,	024XJ053       ,	XJ024054  ,	AWXJ01A        ,	1832,
	0008WBU040               ,	MAT         ,	                    ,	                    ,	MAT444    ,	0008W772       ,	8W000A01  ,	BUEF01A        ,	1282,
	090NCBU014               ,	VFBGA90B4L  ,	8*13*1.2            ,	ABU090NC8002B       ,	BGA239    ,	090NC061       ,	NC090C40  ,	BUNC01A        ,	2190,
	090NCBU016               ,	VFBGA90B4L  ,	8*13*1.2            ,	ABU090NC8003B       ,	BGA239    ,	090NC064       ,	NC090C42  ,	BUNC01A        ,	2190,
	054NBBU006               ,	VFBGA54B4   ,	8*8*1.2             ,	ABU054NB2004C       ,	BGA239    ,	054NB037       ,	NB054023  ,	BUNB01A        ,	2190,
	096EFBU001               ,	FBGA-96UEF  ,	9*13*1.2            ,	ABU096EF2001A       ,	BGA402    ,	096EF033       ,	EF096033  ,	BUEF01A        ,	2378,
	078EABU001               ,	FBGA-78LEA  ,	10*14*1.2           ,	ABU078EA1001A       ,	BGA402    ,	078EA001       ,	EA078002  ,	BUEA01A        ,	647,
	096EABU001               ,	FBGA-96LEA  ,	10*14*1.2           ,	ABU096EA1001A       ,	BGA402    ,	096EA004       ,	EA096004  ,	BUEA01A        ,	647,
	084UCBU006               ,	FBGA-84UC(2),	8*12.5*1.2          ,	ABU084CC2004B       ,	BGA740    ,	084UC088       ,	CC084074  ,	BUCC01A        ,	2901,
	084UCBU003               ,	FBGA-84UC(2),	8*12.5*1.2          ,	ABU084CC2002B       ,	BGA222    ,	084UC015       ,	CC084021  ,	BUCC01A        ,	1865,
	096EFBU003               ,	FBGAS-96UEF7,	9*13*1.4            ,	ABU096EF5001A       ,	MBGA381   ,	096EF044       ,	EF096045  ,	BUEF01A        ,	1282,
	032YFBW027               ,	QFN-32YF1A  ,	5*5*0.75            ,	ABW032YF1012A       ,	QFNS249   ,	032YF072       ,	YF032072  ,	BWYF01A        ,	4536,
	036ABBW009               ,	QFN-36AB1   ,	6*6*0.85            ,	ABW036AB1004A       ,	CON393    ,	036AB062       ,	AB036109  ,	BWAB01A        ,	3315,
	072AFBW022               ,	QFN-72AF1   ,	10*10*0.85          ,	ABW072AF1004B       ,	CON393    ,	072AF132       ,	AF072132  ,	BWAF01A        ,	1512,
	000IABW075               ,	WLCSP       ,	2.371*2.533*0.522   ,	                    ,	WL002     ,	000IA149       ,	IA000065  ,	BWIA35A        ,	4584,
	000SCD028                ,	SMT         ,	                    ,	ACD008DR1031A       ,	SMT001    ,	008DR048       ,	DR008061  ,	CDDR02A        ,	0,
	054TNCD011               ,	TSOP2-54ME  ,	400*875             ,	ACD054TA1007A       ,	CON248    ,	054TN054       ,	TN054057  ,	CDTA01A        ,	14172,
	054TNCD021               ,	TSOP2-54ME  ,	400*875             ,	ACD054TN1001A       ,	CON248    ,	054TN074       ,	TN054067  ,	CDTA01A        ,	5378,
	054MFCD001               ,	MBGA54A2L   ,	8*8*1.2             ,	ACD054MF2003A       ,	BGA239    ,	054MF005       ,	MF054005  ,	CDMF01A        ,	5378,
	054TNCD017               ,	TSOP2-54ME  ,	400*875             ,	ACD054TN1001A       ,	CON257    ,	054TN074       ,	TN054067  ,	CDTA01A        ,	5378,
	096EFCD001               ,	FBGA-96UEF  ,	9*13*1.2            ,	ACD096EF2001B       ,	BGA40     ,	096EF006       ,	EF096013  ,	CDEF01A        ,	2822,
	066TNCD012               ,	TSOP2-66ME  ,	400*875             ,	CD066TA1007A        ,	CON257    ,	066TN065       ,	TN066023  ,	CDTA01A        ,	7006,
	054TSCS013               ,	TSOP2-54CMES,	400*875             ,	ACS054TS1009A       ,	MCON66    ,	054TS043       ,	TS054043  ,	CSTS01A        ,	773,
	048TREU014               ,	TSOP1-48MR2C,	12*20               ,	AEU048TR2003A       ,	MCON261   ,	048TR122       ,	TR048130  ,	EUTR01A        ,	760,
	048TREU016               ,	TSOP1-48MR2C,	12*20               ,	AEU048TR2003A       ,	MCON261   ,	048TR124       ,	TR048132  ,	EUTR01A        ,	760,
	0282LHQ048               ,	FPSLGA28t6V ,	9.6*9.6*0.65        ,	AHQ0282L3003A       ,	BGA529    ,	0282L047       ,	2L028053  ,	HQ2LM1A        ,	926,
	0343AHQ012               ,	FPSTLGA34yAV,	16*3.7*0.875        ,	AHQ0343A1001A       ,	MBGA629   ,	0343A010       ,	3A034017  ,	HQ3AM1A        ,	6320,
	0445THQ008               ,	FPSTLGA44t6V,	12.3*9.6*0.650      ,	AHQ0445T2007A       ,	MBGA779   ,	0445T007       ,	5T044012  ,	HQ5TM1A        ,	23729,
	0225HHQ003               ,	FPSLGA22AR5P,	16.8*3.7*1.045      ,	AHQ0225H1001A       ,	BGA329    ,	0225H003       ,	5H022003  ,	HQ5HM1A        ,	860,
	0345VHQ008               ,	FPSTLG34AW4V,	14*6.0*0.65         ,	AHQ0345V1001A       ,	MBGA779   ,	0345V008       ,	5V034008  ,	HQ5VM1A        ,	8407,
	132NYLW044               ,	VFBGA132B4U ,	12*18*1.0           ,	ALW132NY4049A       ,	BGA251    ,	132NY052       ,	NY132064  ,	LWNY02A        ,	408,
	0008WHQ249               ,	MAT         ,	                    ,	                    ,	MAT4      ,	0008WA246      ,	8W000A01  ,	HQ5TM1A        ,	672,
	078EPLW008               ,	FBGA-78UEP  ,	9*11*1.2            ,	ALW078EP1001A       ,	BGA206    ,	078EP001       ,	EP078009  ,	LWEP01A        ,	988,
	132NYLW060               ,	VFBGA132B4U ,	12*18*1.0           ,	ALW132NY4039A       ,	BGA251    ,	132NY069       ,	NY132080  ,	LWNY02A        ,	408,
	078EPMS004               ,	FBGA-78UEP  ,	9*11*1.2            ,	AMS078EP1001A       ,	BGA622    ,	078EP006       ,	EP078010  ,	MSEP01A        ,	956,
	048TWMS094               ,	TSOP1-48AM  ,	12*20               ,	AMS048TW1066A       ,	CON20     ,	048TW555       ,	TW048521  ,	MSTW01A        ,	1714,
	048TWMS080               ,	TSOP1-48AM  ,	12*20               ,	AMS048TW1065A       ,	CON20     ,	048TW513       ,	TW048446  ,	MSTW01A        ,	1698,
	048TWMS046               ,	TSOP1-48AM  ,	12*20               ,	AMS048TW1037A       ,	CON420    ,	048TW440       ,	TW048036  ,	MSTW01A        ,	2227,
	078ENMS016               ,	FBGA-78UEN  ,	7.5*11*1.2          ,	AMS078EN1002A       ,	BGA622    ,	078EN003       ,	EN078032  ,	MSEN01A        ,	1596,
	048TWMS067               ,	TSOP1-48AM  ,	12*20               ,	AMS048TW1057A       ,	CON20     ,	048TW502       ,	TW048240  ,	MSTW01A        ,	2433,
	048TWMS087               ,	TSOP1-48AM  ,	12*20               ,	AMS048TW1046A       ,	CON420    ,	048TW528       ,	TW048E20  ,	MSTW01A        ,	1676,
	008YZNI002               ,	FCDFN-08YZ2A,	1.5*2*0.75          ,	ANI008YZ1001D       ,	FC018     ,	008YZ006       ,	YZ008003  ,	NIYZ02A        ,	17147,
	020YUNI120               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1002B       ,	PACK171   ,	020YU002       ,	YU020604  ,	NIYU04A        ,	23759,
	020YUNI308               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1002B       ,	QFNS139   ,	020YU002       ,	YU020604  ,	NIYU04A        ,	23759,
	020YUNI092               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1002B       ,	QFNS139   ,	020YU002       ,	YU020604  ,	NIYU04A        ,	23759,
	020YUNI052               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1005C       ,	QFNS139   ,	020YU006       ,	YU020611  ,	NIYU04A        ,	18051,
	020YUNI084               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1005C       ,	QFNS139   ,	020YU006       ,	YU020611  ,	NIYU04A        ,	18051,
	020YUNI318               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1001M       ,	QFNS139   ,	020YU001       ,	YU020603  ,	NIYU04A        ,	14409,
	020YUNI041               ,	QFN-20YU2D  ,	2*3*0.55            ,	ANI020YU1005C       ,	QFNS139   ,	020YU006       ,	YU020611  ,	NIYU04A        ,	18051,
	0008WNV199               ,	MAT         ,	                    ,	                    ,	MAT4      ,	0008W906       ,	8W000A01  ,	NV6A05A        ,	1240,
	153XTNV067               ,	SSBGA153HEV ,	11.5*13*0.8         ,	ANV153XT8010A       ,	MBGA458   ,	153XT097       ,	XT153130  ,	NVXT02A        ,	18729,
	0086ANV149               ,	uSD08AQV    ,	11*15*1.0           ,	ANV0086A1040A       ,	MBGA755   ,	0086A111       ,	6A008162  ,	NV6A02A        ,	26873,
	132X2NV158               ,	STBGA132G4VT,	12*18*1.2           ,	ANV132X2C059A       ,	MBGA874   ,	132X2296       ,	X2132358  ,	NVX204A        ,	1240,
	319UKNV002               ,	FCCSP319A3G ,	9*12*1.1            ,	ANV319UK1001A       ,	FCBGA020  ,	319UK002       ,	UK319003  ,	NVUK01A        ,	5921,
	036RPOK001               ,	MBGA36Q3L   ,	5*5*1.2             ,	AOK036RP1001A       ,	BGA209    ,	036RP001       ,	RP036001  ,	OKRP01A        ,	7900,
	153XTNV065               ,	SSBGA153HEV ,	11.5*13*0.8         ,	ANV153XT8008A       ,	MBGA458   ,	153XT095       ,	XT153128  ,	NVXT02A        ,	18729,
	000IAQR011               ,	WLCSP       ,	1.371*2.801*0.465   ,	                    ,	WL032     ,	000IA179       ,	IA000083  ,	QRIA09A        ,	16752,
	085UOST002               ,	FCBGA85A3F  ,	6.9*5.4*1.2         ,	AST085UO1001A       ,	FCBGA046  ,	085UO002       ,	UO085001  ,	STUO02A        ,	11429,
	036YFTH001               ,	FCQFN36YF5SW,	5*5*0.9             ,	ATH036YF5001A       ,	QFNS556   ,	036YF002       ,	YF036002  ,	THYF01A        ,	1546,
	0008WVE016               ,	MAT         ,	                    ,	                    ,	MAT4      ,	048XV001       ,	8W000A01  ,	VEXV01A        ,	4966,
	008YQVG002               ,	DFN-08YQ2A  ,	8*6*0.75            ,	ABU008YQ2001A       ,	QFNS205   ,	008YQ104       ,	YQ008124  ,	VGYQ01A        ,	3175,
	008YQVG007               ,	DFN-08YQ2A  ,	8*6*0.75            ,	ABU008YQ2003A       ,	QFNS205   ,	008YQ120       ,	YQ008145  ,	VGYQ01A        ,	10208,
	048TPVG001               ,	TSOP1-48/48M,	12*20               ,	ABU048TP2006A       ,	CON413    ,	048TP192       ,	TP048124  ,	VGTP01A        ,	930,
	024MAVG007               ,	MBGA24J4U   ,	6*8*1.2             ,	ABU024MA6003A       ,	BGA345    ,	024MA176       ,	MA024189  ,	VGMA01A        ,	3076,
	008YDVG006               ,	DFN-08YD2A  ,	6*5*0.75            ,	ABU008YD2004A       ,	QFNS205   ,	008YD104       ,	YD008113  ,	VGYD01A        ,	27273,
	008YDVG007               ,	DFN-08YD2A  ,	6*5*0.75            ,	ABU008YD2003A       ,	QFNS205   ,	008YD105       ,	YD008114  ,	VGYD01A        ,	22134,
	008YQVG014               ,	DFN-08YQ2A  ,	8*6*0.75            ,	ABU008YQ2018A       ,	QFNS205   ,	008YQ144       ,	YQ008179  ,	VGYQ01A        ,	22134,
	008YQVG009               ,	STDFN-08YQ2A,	8*6*0.75            ,	ABU008YQ2015A       ,	MQFNS032  ,	008YQ125       ,	YQ008151  ,	VGYQ01A        ,	2809,
	008YQVG006               ,	DFN-08YQ2A  ,	8*6*0.75            ,	ABU008YQ2002A       ,	QFNS205   ,	008YQ119       ,	YQ008144  ,	VGYQ01A        ,	6018,
	008YDVG009               ,	DFN-08YD2A  ,	6*5*0.75            ,	ABU008YD2009A       ,	QFNS205   ,	008YD107       ,	YD008116  ,	VGYD01A        ,	9722,
	008YDVG005               ,	DFN-08YD2A  ,	6*5*0.75            ,	ABU008YD2001A       ,	QFNS205   ,	008YD103       ,	YD008110  ,	VGYD01A        ,	6018,
	008YMVG008               ,	DFN-08YM2D  ,	3*2*0.55            ,	ABU008YM2008A       ,	QFNS382   ,	008YM153       ,	YM008165  ,	VGYM01A        ,	43243,
	024MAVG006               ,	MINIBGA24J4U,	6*8*1.2             ,	ABU024MA6004A       ,	BGA345    ,	024MA169       ,	MA024177  ,	VGMA01A        ,	2809,
	066TSYZ002               ,	TSOP2-66CME ,	400*875             ,	AYZ066TS1001A       ,	CON351    ,	066TS030       ,	TS066033  ,	YZTS01A        ,	5560,
	084UCYZ004               ,	FBGA-84UC(2),	8*12.5*1.2          ,	AYZ084CC2004A       ,	BGA185    ,	084UC202       ,	CC084205  ,	YZCC01A        ,	3316,
	0008WAB214               ,	MAT         ,	                    ,	                    ,	MAT4      ,	0008WA85       ,	8W000A01  ,	ABXW01A        ,	1786,
	0008WAB215               ,	MAT         ,	                    ,	                    ,	MAT4      ,	008YQ163       ,	8W000A01  ,	ABYQ03A        ,	3688,
	008YMAB068               ,	DFN-08YM2D  ,	3*2*0.55            ,	AAB008YM2018A       ,	QFNS482   ,	008YM157       ,	YM008169  ,	ABYM03A        ,	28758,
	008YDAB016               ,	STDFN-08YD2A,	6*5*0.75            ,	AAB008YD2005A       ,	MQFNS040  ,	008YD098       ,	YD008105  ,	ABYD01A        ,	6194,
	008YBAB023               ,	DFN-08YB2G  ,	4*4*0.45            ,	AAB008YB2011A       ,	QFNS278   ,	008YB047       ,	YB008046  ,	ABYB01A        ,	15332,
	096ELAB043               ,	FBGA96UEL(2),	7.5*13*1.0          ,	AAB096EL1012A       ,	BGA40     ,	096EL076       ,	EL096084  ,	ABEL02A        ,	1614,
	024XWAB001               ,	STBGA24D6U  ,	6*8*1.2             ,	AAB024XW3004A       ,	MBGA394   ,	024XW006       ,	XW024011  ,	ABXW01A        ,	1760,
	024MAAB096               ,	MBGA24J3U   ,	6*8*1.2             ,	AAB024MAA010A       ,	BGA254    ,	024MA245       ,	MA024261  ,	ABMA03A        ,	3688,
	096ELAB057               ,	FBGA96UEL(2),	7.5*13*1.0          ,	AAB096EL1019A       ,	BGA405    ,	096EL097       ,	EL096105  ,	ABEL02A        ,	3296,
	048TWAB014               ,	TSOP1-48AM  ,	12*20               ,	AAB048TW2005A       ,	CON127    ,	048TW396       ,	TW048396  ,	ABTW01A        ,	867,
	024MAAB038               ,	MBGA24A2L   ,	6*8*1.2             ,	AAB024MA6017A       ,	BGA254    ,	024MA105       ,	MA024105  ,	ABMA01A        ,	3472,
	008Y6AB028               ,	DFN-08Y62D  ,	3*4*0.55            ,	AAB008Y62014A       ,	QFNS482   ,	008Y6076       ,	Y6008076  ,	ABY601A        ,	18840,
	084UCAB028               ,	FBGA-84UC2H ,	8*12.5*1.0          ,	AAB084CC9002A       ,	BGA40     ,	084UC193       ,	CC084195  ,	ABCC03A        ,	3988,
	060EMAB007               ,	FBGA60UEM2-1,	8*9.5*1.0           ,	AAB060EM2003A       ,	BGA40     ,	060EM005       ,	EM060006  ,	ABEM01A        ,	3988,
	090NCAB022               ,	VFBGA90B4U  ,	8*13*1.0            ,	AAB090NC7003A       ,	BGA255    ,	090NC086       ,	NC090086  ,	ABNC01A        ,	3272,
	084UCAS105               ,	FBGA-84UC   ,	8*12.5*1.2          ,	AAS084CC2015B       ,	BGA735    ,	084UC200       ,	CC084203  ,	ASCC01A        ,	4186,
	008YMAS030               ,	DFN-08YM2D  ,	3*2*0.55            ,	AAS008YM2011A       ,	QFNS288   ,	008YM129       ,	YM008140  ,	ASYM01A        ,	68184,
	008YQAS038               ,	DFN-08YQ2AW ,	8*6*0.75            ,	AAS008YQ9002A       ,	QFNS224   ,	008YQ159       ,	YQ008196  ,	ASYQ01A        ,	2227,
	008YQAS031               ,	DFN-08YQ2AW ,	8*6*0.75            ,	AAS008YQ2014A       ,	QFNS224   ,	008YQ132       ,	YQ008166  ,	ASYQ01A        ,	3072,
	008YDAS083               ,	DFN-08YD2A  ,	6*5*0.75            ,	AAS008YD2027A       ,	QFNS232   ,	008YD124       ,	YD008141  ,	ASYD01A        ,	8830,
	084UCAS067               ,	FBGA-84UC   ,	8*12.5*1.2          ,	AAS084CC2007A       ,	BGA748    ,	084UC096       ,	CC084096  ,	ASCC01A        ,	3288,
	000SAW017                ,	SMT         ,	17.2*14*1           ,	AAW016D53019A       ,	SMT001    ,	016D5016ENG    ,	D5016051  ,	AWD501A        ,	0,
	000SAW016                ,	SMT         ,	17.2*14*1           ,	AAW016D53011A       ,	SMT001    ,	016D5015ENG    ,	D5016050  ,	AWD501A        ,	0,
	0008WAW096               ,	MAT         ,	                    ,	                    ,	MAT604    ,	016D5015ENG    ,	8W000A01  ,	AWD501A        ,	16218,
	0008WAW098               ,	MAT         ,	                    ,	                    ,	MAT4      ,	0008W376ENG    ,	8W000A01  ,	AWD501A        ,	852,
	0008WAW095               ,	MAT         ,	                    ,	                    ,	MAT4      ,	0008WS329      ,	8W000A01  ,	AWTP01A        ,	947,
	0008WAW086               ,	MAT         ,	                    ,	                    ,	MAT604    ,	0008WSA7       ,	8W000A01  ,	AWTP01A        ,	17928,
	008YMAW017               ,	DFN-08YM2D  ,	3*2*0.55            ,	AAW008YM1012A       ,	QFNS243   ,	008YM107       ,	YM008104  ,	AWYM01A        ,	14328,
	024XJAW017               ,	STBGA24A4L  ,	6*8*1.2             ,	AAW024XJ6011B       ,	MBGA347   ,	024XJ049       ,	XJ024049  ,	AWXJ01A        ,	1365,
	008Y6AW032               ,	DFN-08Y62D  ,	3*4*0.55            ,	AAW008Y62014A       ,	QFNS243   ,	008Y6087       ,	Y6008007  ,	AWY601A        ,	12254,
	008Y6AW039               ,	DFN-08Y62D  ,	3*4*0.55            ,	AAW008Y62017A       ,	QFNS243   ,	008Y6097       ,	Y6008097  ,	AWY601A        ,	14157,
	024MAAW065               ,	MINIBGA24A3L,	6*8*1.2             ,	AAW024MA6036A       ,	BGA161    ,	024MA140       ,	MA024149  ,	AWMA01A        ,	4706,
	048TPAW102               ,	TSOP1-48/48M,	12*20               ,	AAW048TP1042C       ,	CON323    ,	048TP090ENG    ,	TP048091  ,	AWTP01A        ,	2492,
	048TPAW199               ,	TSOP1-48/48M,	12*20               ,	AAW048TP1085A       ,	CON323    ,	048TP321       ,	TP048184  ,	AWTP01A        ,	1486,
	086TABU026               ,	TSOP2-86E   ,	400*875             ,	ABU086TA1007A       ,	CON257    ,	086TA127       ,	TA086024  ,	BUTA01A        ,	6122,
	054MFBU009               ,	MINIBGA54J4U,	8*8*1.2             ,	ABU054MF6001A       ,	BGA192    ,	054MF020       ,	MF054022  ,	BUMF01A        ,	3173,
	200N7BU030               ,	VFBGA200jEV ,	10*14.5*0.85        ,	ABU200N75003A       ,	BGA435    ,	200N7043       ,	N7200044  ,	BUN701A        ,	1092,
	084XUBU007               ,	STBGA84D4P  ,	10.5*13.5*1.40      ,	ABU084XU2001B       ,	MBGA247   ,	084XU012       ,	XU084013  ,	BUXU01A        ,	1260,
	084UCBU004               ,	FBGA-84UC(2),	8*12.5*1.2          ,	ABU084CC2001C       ,	BGA222    ,	084UC028       ,	CC084025  ,	BUCC01A        ,	1260,
	048MABU068               ,	MINIBGA48J3U,	6*8*1.2             ,	ABU048MA7001A       ,	BGA239    ,	048MA366       ,	MA048152  ,	BUMA01A        ,	9032,
	000IABW027               ,	WLCSP-WAFER ,	0.8*0.8*0.547       ,	ENG                 ,	WL008     ,	000IA066       ,	IA000002  ,	BWIA01A        ,	44940,
	000IABW109               ,	WLCSP       ,	0.8*0.8*0.547       ,	ENG                 ,	WL010     ,	000IA313       ,	IA000025  ,	BWIA46A        ,	44940,
	000IABW069               ,	WLCSP-WAFER ,	1.84*0.63*0.35      ,	                    ,	WL009     ,	000IA138       ,	IA000001  ,	BWIA03A        ,	22616,
	000IABW136               ,	WLCSP-WAFER ,	1.46*0.86*0.315     ,	                    ,	WL044     ,	000IA299       ,	IA000002  ,	BWIA03A        ,	21116,
	054TNCD027               ,	TSOP2-54ME  ,	400*875             ,	ACD054TN1002B       ,	CON248    ,	054TN117       ,	TN054086  ,	CDTA01A        ,	10270,
	0008WGJ082               ,	MAT         ,	                    ,	                    ,	MAT404    ,	252X0003       ,	8W000A01  ,	GJX001A        ,	791,
	0008WHQ166               ,	MAT         ,	                    ,	                    ,	MAT604    ,	0008W393       ,	8W000A01  ,	HQ5LM1A        ,	7161,
